Catalog_Number|Album_Detail_ID|Album_Format_ID|Label_Name|Album_Name|Artist_Name|Sell_Price|Buy_Price|In_Stock_Num|Style_ID|Date_Updated|Album_Status_ID|Company_ID|Release_Date|Notch_Column
506|0|8|Groove Merchant|Let's Stay Together|JIMMY MCGRIFF|7.80|6.00|0|0||24|6978||
511|0|8|Groove Merchant|The Sweet Life|REUBEN WILSON|7.80|6.00|0|0||24|6978||
516|0|8|Groove Merchant|Sweet Sister Funk|RAMON MORRIS|7.80|6.00|0|0||24|6978||
519|0|8|Groove Merchant|New Improved Funk|GEORGE FREEMAN|7.80|6.00|0|0||24|6978||
523|0|8|Groove Merchant|The Cisco Kid|REUBEN WILSON|7.80|6.00|0|0||24|6978||
528|0|8|Groove Merchant|The Roar Of '74|BUDDY RICH|7.80|6.00|0|0||24|6978||
535|0|8|Groove Merchant|Everything I Do Gonna Be Funky|O'DONEL LEVY|7.80|6.00|0|0||24|6978||
3308|0|8|Groove Merchant|Afro-Desia|LONNIE SMITH|7.80|6.00|0|0||24|6978||
1016|0|8|GRP|Jungle Garden|DAVE VALENTINE|1.30|1.00|0|0||24|6978||N
1030|0|8|GRP|Timeless |DIANE SCHUUR|1.95|1.50|0|0||24|6978||
1037|0|8|GRP|Cinemagic|DAVE GRUSIN|5.20|4.00|0|0||24|6978||
1040|0|8|GRP|Picture This|BILLY COBHAM|2.60|2.00|0|0||24|6978||
1042|0|8|GRP|Portrait  |LEE RITENOUR|0.65|0.50|0|0||24|6978||
1044|0|8|GRP|Streamlines|TOM SCOTT|0.65|0.50|0|0||24|6978||
1047|0|8|GRP|Every Step Of The Way |DAVID BENOIT|0.65|0.50|0|0||24|6978||
1051|0|8|GRP|Sticks And Stones|DAVE GRUSIN / DON GRUSIN|1.30|1.00|0|0||24|6978||
1054|0|8|GRP|Shadow Prophets|KEVIN EUBANKS|1.30|1.00|0|0||24|6978||
9567|0|8|GRP|Talkin 'bout You (Digital)|DIANE SCHUUR|0.65|0.50|0|0||24|6978||
9571|0|8|GRP|Flashpoint|TOM SCOTT|3.90|3.00|0|0||24|6978||
9579|0|8|GRP|Collection  |DAVE GRUSIN|0.65|0.50|0|0||24|6978||
9581|0|8|GRP|Confidential|SPECIAL EFX|1.30|1.00|0|0||24|6978||
9608|0|8|GRP|Fast Forward  |SPYRO GYRA|0.65|0.50|0|0||24|6978||
9612|0|8|GRP|Pieces Of A Heart|CARL ANDERSON|1.30|1.00|0|0||24|6978||
9618|0|8|GRP|Welcome To The St. James Club|RIPPINGTONS|3.90|3.00|0|0||24|6978||
9621|0|8|GRP|Inner Motion|DAVID BENOIT|5.20|4.00|0|0||24|6978||
10000|0|8|GRT|Cream Songbook|RUBBER BAND|7.80|6.00|0|0||24|6978||
10007|0|8|GRT|The Rubber Band|HENDRIX SONGBOOK|7.80|6.00|0|0||24|6978||
10015|0|8|GRT|Beatles Songbook|RUBBER BAND|7.80|6.00|0|0||24|6978||
1009|0|8|GSF|I Got So Much Trouble In My Mind|SIR JOE QUARTERMAN & FREE SOUL|7.80|6.00|0|0||24|6978||
1011|0|8|GSF|Skull Snaps|SKULL SNAPS|7.80|6.00|0|0||24|6978||
1012|0|8|GSF|Live At Glen Mills Reform School For Boys|SOUND EXPERIENCE|7.80|6.00|0|0||24|6978||
1011C|0|8|GSF|Skull Snaps (Colored Vinyl)|SKULL SNAPS|9.75|7.50|0|0||24|6978||
303|0|8|Gucci|Disco Music From The Original Motion Picture|BARE KNUCKLES|7.80|6.00|0|0||24|6978||
6|0|8|Guerssen|Itukaitz|IZUKAITZ|14.30|11.00|0|0||24|6978||
7|0|8|Guerssen|Errobi|ERROBI|18.85|14.50|0|0||24|6978||
10|0|8|Guerssen|Gure Lekukotasuna|ERROBI|15.60|12.00|0|0||24|6978||
17|0|8|Guerssen|Otsoa Dantzan|IZUKAITZ|14.30|11.00|0|0||24|6978||
22|0|8|Guerssen|Ametsaren Bidea|ERROBI|15.60|12.00|0|0||24|6978||
36004|0|8|Guinness|Newban|NEWBAN|7.80|6.00|0|0||24|6978||
1002|0|8|GWP|The Astromusical House Of Taurus|ASTROLOGICAL SERIES  |5.20|4.00|0|0||24|6978||
1005|0|8|GWP|The Astromusical House Of Leo|ASTROLOGICAL SERIES  |5.20|4.00|0|0||24|6978||
1008|0|8|GWP|The Astromusical House Of Scorpio|ASTROLOGICAL SERIES  |5.20|4.00|0|0||24|6978||
1010|0|8|GWP|The Astromusical House Of Capricorn|ASTROLOGICAL SERIES  |5.20|4.00|0|0||24|6978||
1012|0|8|GWP|The Astromusical House Of Pisces|ASTROLOGICAL SERIES  |5.20|4.00|0|0||24|6978||
2|0|8|H.E.|Soca Lambada|SOCA RAGA|1.95|1.50|0|0||24|6978||
37746|0|8|Handshake|Revelation|REVELATION|7.80|6.00|0|0||24|6978||
37994|0|8|Handshake|Trilark|TRILARK|7.80|6.00|0|0||24|6978||
11753|0|8|Harvest|Divided We Stand|KING HARRY|7.80|6.00|0|0||24|6978||
1|0|8|Hazard|Darling|ROBERT HAZARD|9.10|7.00|0|0||24|6978||
30383|0|8|Hear Music|Memory Almost Full|PAUL McCARTNEY|16.90|13.00|0|0||24|6978||
30607|0|8|Hear Music|Amoeba's Secret (Ltd Pressing)|PAUL McCARTNEY|13.00|10.00|0|0||24|6978||
31043|0|8|Hear Music|Covers|JAMES TAYLOR|16.90|13.00|0|0||24|6978||
31473|0|8|Hear Music|Secret, Profane & Sugarcane (2 LP's)|ELVIS COSTELLO|14.95|11.50|0|0||24|6978||N
101|0|8|Heavy Duty|The Harvey Averne Barrio Band|HARVEY AVERNE BARRIO BAND|7.80|6.00|0|0||24|6978||
32062|0|8|Hi|Get's Next To You|AL GREEN|8.45|6.50|0|0||24|6978||N
3331|0|8|Hikeka|Positive Vibes|DEL JONES|7.80|6.00|0|0||24|6978||
76|0|8|Homestead|Songs Of Love And Fury|MEMBRANES|2.60|2.00|0|0||24|6978||
1500|0|8|Hot Line|Back Up Train|AL GREEN|7.80|6.00|0|0||24|6978||
1|0|8|House Of Fox|Doing Their Own Thing|MACEO AND ALL THE KING'S MEN|7.80|6.00|0|0||24|6978||
19|0|8|Hubbub|Cheyenne / Eastside Connection / Juggy Murray|SOUL SALAD|9.10|7.00|0|0||24|6978||
702|0|8|Humorsonic|Laff Lectures - Things They Never Taught At School|NIPSEY RUSSELL (Original Pressing)|15.60|12.00|0|0||24|6978||
1135|0|8|Ichiban|Something's Mighty Wrong|TYRONE DAVIS|0.65|0.50|0|0||24|6978||
9006|0|8|Imperial|Jazz - U.S.A.|SONNY CRISS|7.80|6.00|0|0||24|6978||N
12364|0|8|Imperial|A Generation Of Love|LOVE GENERATION|7.80|6.00|0|0||24|6978||
9314|0|8|Impulse|Hard Work|JOHN HANDY|7.80|6.00|0|0||24|6978||N
47001|0|8|In Tape|Weeds / Gaye Bykers On Acid / Creepers|JUST A MISH MASH|7.80|6.00|0|0||24|6978||
1000|0|8|Increase|Chuck Berry/Roy Orbinson/Big Bopper/Gene Chandler|CRUISIN' YEARS|2.60|2.00|0|0||24|6978||
1960|0|8|Increase|Olympics / Hollywood Argyles / Duane Eddy|CRUSIN' 1960|3.90|3.00|0|0||24|6978||
87027|0|8|Independent|Scatological|INDIAN BINGO|5.20|4.00|0|0||24|6978||
9005|0|8|Infinity|Let It Roll|TKO|3.90|3.00|0|0||24|6978||
9006|0|8|Infinity|Forever|ORLEANS|5.20|4.00|0|0||24|6978||
9007|0|8|Infinity|New England|NEW ENGLAND|3.90|3.00|0|0||24|6978||
9008|0|8|Infinity|Fighting Alone|DIXON HOUSE BAND|3.90|3.00|0|0||24|6978||
9009|0|8|Infinity|Screams|SCREAMS|3.90|3.00|0|0||24|6978||
9010|0|8|Infinity|Going Through The Motions|HOT CHOCOLATE|3.90|3.00|0|0||24|6978||
9018|0|8|Infinity|No More Lonely Nights|BLUE STEEL|1.30|1.00|0|0||24|6978||
1020|0|8|Inner City|Cosmos|SUN RA|7.80|6.00|0|0||24|6978||
1138|0|8|Inner City|Nights In Brazil|JUDY ROBERTS|7.80|6.00|0|0||24|6978||
6077|0|8|Inner City|Bamboo|JOHN NEPTUNE - Arakawa Band|3.90|3.00|0|0||24|6978||
5000|0|8|Intenational Artists|Hearts Under Fire|DANN ROGERS|5.20|4.00|0|0||24|6978||
3|0|8|International Artists|Lost And Found|LOST AND FOUND|7.80|6.00|0|0||24|6978||
4|0|8|International Artists|The Golden Dawn|GOLDEN DAWN|7.80|6.00|0|0||24|6978||
5650|0|8|Interscope|Guerolito (2 LP's)|BECK|13.65|10.50|0|0||24|6978||
90074|0|8|Interscope|C'est La Vie (Transformation)|POLARA|2.60|2.00|0|0||24|6978||
116300|0|8|Interscope|Modern Gulit (180 Gram - MP3)|BECK|14.30|11.00|0|0||24|6978||
5666|0|8|IRS|Strength|ALARM|3.90|3.00|0|0||24|6978||
42110|0|8|IRS|Fate|HUNTERS & COLLECTORS|7.80|6.00|0|0||24|6978||
9531|0|8|Island|Stone Chaser|JESS RODEN|7.80|6.00|0|0||24|6978||
9946|0|8|Island|Hybrid Vigor|WEBB WILDER|3.90|3.00|0|0||24|6978||
90007|0|8|Island|Don't Walk Away |SWEET PEA ATKINSON|5.20|4.00|0|0||24|6978||
90111|0|8|Island|Moments Of Madness|LOCAL BOYS|2.60|2.00|0|0||24|6978||N
90509|0|8|Island|Trouble Funk / E.U. / Chuck Brown & The Soul Searchers|GOOD TO GO - Soundtrack|3.90|3.00|0|0||24|6978||
90546|0|8|Island|Liverpool|FRANKIE GOES TO HOLLYWOOD|0.65|0.50|0|0||24|6978||
90663|0|8|Island|Gematria|PETER HIMMELMAN|5.20|4.00|0|0||24|6978||
90693|0|8|Island|Funky Jibaro|YOMO TORO|2.60|2.00|0|0||24|6978||N
91318|0|8|Island|Addictions Vol. 1 - Greatest Hits|ROBERT PALMER|6.50|5.00|0|0||24|6978||N
842448|0|8|Island|I'm The Man|ANTHRAX|1.95|1.50|0|0||24|6978||
11513|0|8|J|As I Am|ALICIA KEYS|18.20|14.00|0|0||24|6978||
101|0|8|J.B.'s Records|Thrill Me|JAMES RIVERS|7.80|6.00|0|0||24|6978||
75012|0|8|Jack Johnson|On And On|JACK JOHNSON|8.45|6.50|0|0||24|6978||
82801|0|8|Jackpot|Wipers|WIPERS|19.50|15.00|0|0||24|6978||
82802|0|8|Jackpot|Youth Of America |WIPERS|19.50|15.00|0|0||24|6978||
82803|0|8|Jackpot|Over The Edge|WIPERS|19.50|15.00|0|0||24|6978||N
335|0|8|Jamal|Who (Ngubani)?|JONAS GWANGWA & AFRICAN EXPLOSION|7.80|6.00|0|0||24|6978||
3028|0|8|Janus|Afreaka!|DEMON FUZZ|7.80|6.00|0|0||24|6978||
3044|0|8|Janus|Cymande|CYMANDE|7.80|6.00|0|0||24|6978||
3054|0|8|Janus|Second Time Round|CYMANDE|7.80|6.00|0|0||24|6978||
7004|0|8|Janus|Promised Heights|CYMANDE  |7.80|6.00|0|0||24|6978||
5000|0|8|Jaro|Tales Of Manhattan: The Cool Philosophy|BABS GONZALES|7.80|6.00|0|0||24|6978||
5004|0|8|Jaro|The Message|J.R. MONTROSE|7.80|6.00|0|0||24|6978||
5007|0|8|Jaro|The Arrival Of Kenny Dorham|KENNY DORHAM|7.80|6.00|0|0||24|6978||
1020|0|8|Jay Walking|Dream World|CONTINENTAL IV|7.80|6.00|0|0||24|6978||
1|0|8|Jazz Time|Ease It|ROCKY BOYD QUINTET|7.80|6.00|0|0||24|6978||
59|0|8|Jazzland|The Mode|SONNY RED|7.80|6.00|0|0||24|6978||
941|0|8|Jazzland|At The Village Vanguard|JUNIOR MANCE TRIO|9.10|7.00|0|0||24|6978||
946|0|8|Jazzland|With John Coltrane|THELONIOUS MONK|10.40|8.00|0|0||24|6978||
3104|0|8|JCI|Byrds / Van Morrison / Rascals / Mamas & Papas|MELLOW SPIRITS - Baby Boomer Classics|1.30|1.00|0|0||24|6978||
7214|0|8|JCI|Lay It On The Line|STIX HOOPER|3.90|3.00|0|0||24|6978||
103|0|8|Jewel|Ten Commandments|BROOKLYN ALLSTARS|2.60|2.00|0|0||24|6978||
190|0|8|Jewel|15th Annual Praise & Rededication Concert|SOUTHEAST INSPIRATIONAL CHOIR|2.60|2.00|0|0||24|6978||
1|0|8|JFA|Baby Reste Encore|JEAN FRANCOIS AZOR|1.30|1.00|0|0||24|6978||
56|0|8|Jive|Mammoth|MAMMOTH|2.60|2.00|0|0||24|6978||N
1417|0|8|Jive|I Wanna Rock Right Now|MR. LEE|1.95|1.50|0|0||24|6978||
41150|0|8|Jive|I Wanna Have Some Fun|SAMANTHA FOX|3.90|3.00|0|0||24|6978||
41550|0|8|Jive|Shaq-Fu: Da Return|SHAQUILLE O'NEAL|3.90|3.00|0|0||24|6978||
4648|0|8|Joe Frasier|Beenie Man / Ninja Ford / Taxi Gang Rhythm / Fiona|DOG VS. SCUNK|4.55|3.50|0|0||24|6978||
4010|0|8|Josie|The Meters|METERS|7.80|6.00|0|0||24|6978||
4011|0|8|Josie|Look-Ka Py Py|METERS|7.80|6.00|0|0||24|6978||
4012|0|8|Josie|Struttin'|METERS|7.80|6.00|0|0||24|6978||
8802|0|8|Juggernaut|Original Soundtrack  |LAST POETS - RIGHT ON|7.80|6.00|0|0||24|6978||
8805|0|8|Juggernaut|The Blue Guerrilla|KAIN (The Last Poets)|7.80|6.00|0|0||24|6978||
5|0|8|Just Sunshine|Betty Davis|BETTY DAVIS|7.80|6.00|0|0||24|6978||
3500|0|8|Just Sunshine|They Say I'm Different|BETTY DAVIS|7.80|6.00|0|0||24|6978||
3504|0|8|Just Sunshine|Can You Feel It|VOICES OF EAST HARLEM|7.80|6.00|0|0||24|6978||
2018|0|8|Kama Sutra|Moe's Curried Soul|MOE KOFFMAN|7.80|6.00|0|0||24|6978||
3524|0|8|Kapp|Boo-Ga-Loo & Shing-A-Ling|LATIN SOULS|7.80|6.00|0|0||24|6978||
3596|0|8|Kapp|Playgirl|THREE PROPHETS|7.80|6.00|0|0||24|6978||
202|0|8|Kat|Stop & Think It Over (5 Tracks)|SCOTT TOPPER|3.90|3.00|0|0||24|6978||
53027|0|8|Kedar|Baduizm|ERYKAH BADU|7.80|6.00|0|0||24|6978||
540|0|8|Kent|Omaha Bar-B-Q (Shuggie Otis)|PRESTON LOVE'S|7.80|6.00|0|0||24|6978||N
557|0|8|Kent|Snatch And The Poontangs|SNATCH AND THE POONTANGS|7.80|6.00|0|0||24|6978||
76001|0|8|Ken-Tone|Treat You Right|RAYFIELD REID & THE MAGNIFICENTS|7.80|6.00|0|0||24|6978||
101|0|8|Kheba|And The Real Thing|HUGH BRODIE|7.80|6.00|0|0||24|6978||
246|0|8|Kill Rick Stars|Elliot Smith|ELLIOT SMITH|11.38|8.75|0|0||24|6978||
269|0|8|Kill Rick Stars|Either / Or|ELLIOT SMITH|11.38|8.75|0|0||24|6978||
72003|0|8|Kilmarnock|Sings Songs From Dude|SALOME BEY|7.80|6.00|0|0||24|6978||
9012|0|8|King Snake|Emergency|DR. HECTOR & THE GROOVE INJECTORS|3.90|3.00|0|0||24|6978||
5001|0|8|Koala|Main Street|MAIN STREET (John Wagner)|7.80|6.00|0|0||24|6978||
5003|0|8|Koala|Shades Of Brown (James Brown's Greatest Hits)|JOHN WAGNER COALITION  |7.80|6.00|0|0||24|6978||
104|0|8|Kram|Zero Point|KASHMERE STAGE BAND|7.80|6.00|0|0||24|6978||
107|0|8|Kram|But Still Burning|KASHMERE STAGE BAND|7.80|6.00|0|0||24|6978||
1001|0|8|Kru-Kut|Turn Off The Lights In Fast Lane|WORLD CLASS WRECKIN KRU|2.60|2.00|0|0||24|6978||
5|0|8|L&M|The Leader For The Pack|SUGAR MINOTT|7.80|6.00|0|0||24|6978||N
26051|0|8|La Face|Don't Get It Twisted|PRESSHA|3.90|3.00|0|0||24|6978||
1040|0|8|Lamb & Lion|All Things Are Possible|DAN PEEK|0.65|0.50|0|0||24|6978||
7711|0|8|Leather|The Jones Brothers And The Log Cabin Boys|JONES BROTHERS & THE LOG CABIN BOYS|1.95|1.50|0|0||24|6978||
4795|0|8|Leathur|Too Fast For Love (Ltd Edition w/ 7")|MOTLEY CRUE|19.50|15.00|0|0||24|6978||
841810|0|8|Lection|We Can Make A Difference|WITNESS|1.30|1.00|0|0||24|6978||
104|0|8|Legacy|Berlin|LOU REED|17.55|13.50|0|0||24|6978||
33569|0|8|Legacy|Legalize It|PETER TOSH|17.55|13.50|0|0||24|6978||
33570|0|8|Legacy|16 Biggest Hits|JOHNNY CASH|17.55|13.50|0|0||24|6978||
35696|0|8|Legacy|Elvis Presley |ELVIS PRESLEY|17.55|13.50|0|0||24|6978||
38349|0|8|Legacy|Surfing The Alien|JOE SATRIANI|17.55|13.50|0|0||24|6978||
127|0|8|Legacy Records|Behind The Eight-Ball|THUNDERHEAD|2.60|2.00|0|0||24|6978||
1093|0|8|Liberty|Cutie Pie|DAYTON|7.80|6.00|0|0||24|6978||
1106|0|8|Liberty|Jealousy |DIRT BAND|6.50|5.00|0|0||24|6978||
7581|0|8|Liberty|Heads Up|HEADS|7.80|6.00|0|0||24|6978||
8000|0|8|Liberty|La Verite|CLASSIC NOUVEAUX|3.90|3.00|0|0||24|6978||
18116|0|8|Liberty|Boogie With Canned Heat|CANNED HEAT|7.80|6.00|0|0||24|6978||
18117|0|8|Liberty|Canned Heat Cookbook (The Best Of Canned Heat)|CANNED HEAT|7.80|6.00|0|0||24|6978||
78003|0|8|Life|2 Of A Kind|RON BANKS & L.J. REYNOLDS|0.65|0.50|0|0||24|6978||
4|0|8|Lightning Tree|The Huge World Of Emily Small|PICADILLY LINE|16.25|12.50|0|0||24|6978||N
5|0|8|Lightning Tree|Edwards Hand|EDWARDS HAND (George Martin)|16.90|13.00|0|0||24|6978||N
18|0|8|Lightning Tree|Waleeco|FLAT EARTH SOCIETY|16.25|12.50|0|0||24|6978||N
86008|0|8|Limelight|I Talk With The Spirits|ROLAND KIRK|7.80|6.00|0|0||24|6978||
86043|0|8|Limelight|Bucket O' Grease|LES McCANN|7.80|6.00|0|0||24|6978||
86071|0|8|Limelight|Funky Skull|MELVIN JACKSON|7.80|6.00|0|0||24|6978||
1001|0|8|LLP Records|A New Kind Of Soul|LARRY WILLIS|7.80|6.00|0|0||24|6978||
54401|0|8|Lock Down|Bonafide|D-DON|5.20|4.00|0|0||24|6978||
2006|0|8|London|Greatest Hits Volume Two|PAVAROTTI|1.30|1.00|0|0||24|6978||
410015|0|8|London|O Sole Mio|PAVAROTTI|0.65|0.50|0|0||24|6978||
417362|0|8|London|Anniversary|PAVAROTTI|5.20|4.00|0|0||24|6978||
421052|0|8|London|Volare|PAVAROTTI|0.65|0.50|0|0||24|6978||
8801|0|8|Loose Cannon|Awakening|CLUB ADOBE|3.90|3.00|0|0||24|6978||
8760|0|8|Lost Highway|Easy Tiger (Colored Vinyl)|RYAN ADAMS|11.70|9.00|0|0||24|6978||
9515|0|8|Lost Highway|Recycled Recipes|DONOVAN FRANKENREITER|9.10|7.00|0|0||24|6978||
15890|0|8|Lost Highway|Pass It Around|DONOVAN FRANKENREITER|18.85|14.50|0|0||24|6978||
170333|0|8|Lost Highway|Demolition  |RYAN ADAMS|7.80|6.00|0|0||24|6978||
987707|0|8|Lost Highway|Pay The Devil|VAN MORRISON|11.05|8.50|0|0||24|6978||
112|0|8|Lost Nite|Original Pressing: Hideaways / 5 Thrills / Orchids / Wheels / Chickettes|TERRY LEE Presents The Sound For Young Lovers|39.00|30.00|0|0||24|6978||
1966|0|8|Loud|Same O.G. (X 3) / Turkey & Dressin' (X 3)|CASUAL|3.90|3.00|0|0||24|6978||
4476|0|8|Loud|V2.0 (3 Records)|VIOLATOR - LL Cool J / Busta Rhymes / N.O.R.E.|15.60|12.00|0|0||24|6978||
200|0|8|LU|Slow Your Body Down|CLIFTON DYSON|8.45|6.50|0|0||24|6978||
203|0|8|Luke|Prove My Love|U-MYND|5.20|4.00|0|0||24|6978||
161000|0|8|Luther Campbell|Uncle Luke|LUKE|5.20|4.00|0|0||24|6978||
1000|0|8|Lyon’s|We Need Each Other|LEO'S SUNSHIP|7.80|6.00|0|0||24|6978||
989|0|8|Macola|Back And Proud|BOBBY JIMMY AND THE CRITTERS|9.10|7.00|0|0||24|6978||
11796|0|8|Magnet|World|D:REAM |5.20|4.00|0|0||24|6978||N
349|0|8|Mainstream|The Loud Minority|FRANK FOSTER|7.80|6.00|0|0||24|6978||
351|0|8|Mainstream|Senyah|ROY HAYNES|7.80|6.00|0|0||24|6978||
362|0|8|Mainstream|Alice Clark|ALICE CLARK|7.80|6.00|0|0||24|6978||
389|0|8|Mainstream|Your Mama Don't Dance|CHARLES KYNARD|7.80|6.00|0|0||24|6978||
392|0|8|Mainstream|The Last Tango = Blues|BLUE MITCHELL|7.80|6.00|0|0||24|6978||
394|0|8|Mainstream|Soul Makossa|AFRIQUE|7.80|6.00|0|0||24|6978||
420|0|8|Mainstream|The Lonely One|TERRY HUFF AND SPECIAL DELIVERY|7.80|6.00|0|0||24|6978||
6085|0|8|Mainstream|Bitter Acid|MAURICIO SMITH|7.80|6.00|0|0||24|6978||
6106|0|8|Mainstream|Bohemian Vendetta (180 Gram Vinyl)|BOHEMIAN VENDETTA|9.75|7.50|0|0||24|6978||
6117|0|8|Mainstream|The Orient Express|ORIENT EXPRESS|7.80|6.00|0|0||24|6978||
6119|0|8|Mainstream|Stone Circus|STONE CIRCUS|7.80|6.00|0|0||24|6978||
420-O|0|8|Mainstream|The Lonely One (Original Pressing)|TERRY HUFF AND SPECIAL DELIVERY|13.00|10.00|0|0||24|6978||
6023C|0|8|Mainstream|Feat. Oud Of John Berberian (Colored Vinyl)|EXPRESSIONS EAST|9.75|7.50|0|0||24|6978||
6047C|0|8|Mainstream|Oud Aristry (Colored Vinyl)|JOHN BERBERIAN|9.75|7.50|0|0||24|6978||
6100C|0|8|Mainstream|With Love (Colored Vinyl)|A POT OF FLOWERS|9.75|7.50|0|0||24|6978||
6105C|0|8|Mainstream|The Tiffany Shade (Colored Vinyl)|TIFFANY SHADE|9.75|7.50|0|0||24|6978||
6106C|0|8|Mainstream|Bohemian Vendetta (Colored Vinyl)|BOHEMIAN VENDETTA|9.75|7.50|0|0||24|6978||
6107C|0|8|Mainstream|The Tangerine Zoo (Colored Vinyl)|TANGERINE ZOO|9.75|7.50|0|0||24|6978||
6108C|0|8|Mainstream|The Growing Concern (Colored Vinyl)|GROWING CONCERN|9.75|7.50|0|0||24|6978||
6112C|0|8|Mainstream|Journey To The Center Of The Mind (Colored Vinyl)|AMBOY DUKES|9.75|7.50|0|0||24|6978||
6113C|0|8|Mainstream|The Art Of Lovin' (Colored Vinyl)|ART OF LOVIN'|9.75|7.50|0|0||24|6978||
6115C|0|8|Mainstream|Ellie Pop (Colored Vinyl)|ELLIE POP|9.75|7.50|0|0||24|6978||
6119C|0|8|Mainstream|The Stone Circus (Colored Vinyl)|STONE CIRCUS|9.75|7.50|0|0||24|6978||N
6120C|0|8|Mainstream|Nucleus (Colored Vinyl)|NUCLEUS|9.75|7.50|0|0||24|6978||
6122C|0|8|Mainstream|The Last Nikle (Colored Vinyl)|LAST NIKLE|9.75|7.50|0|0||24|6978||
6126C|0|8|Mainstream|Drive It (Colored Vinyl)|LINCOLN STREET EXIT|9.75|7.50|0|0||24|6978||
6127C|0|8|Mainstream|Josefus (Colored Vinyl)|JOSEFUS|9.75|7.50|0|0||24|6978||
6129C|0|8|Mainstream|Electric Holy Man (Colored Vinyl)|HENRY TREE|9.75|7.50|0|0||24|6978||
6130C|0|8|Mainstream|Freeport (Colored Vinyl)|FREEPORT|9.75|7.50|0|0||24|6978||
6131C|0|8|Mainstream|Katmandu (Colored Vinyl)|KATMANDU|9.75|7.50|0|0||24|6978||
400|0|8|Mainstream  |Graffiti Blues|BLUE MITCHELL|7.80|6.00|0|0||24|6978||
402|0|8|Mainstream  |Many Shades Of Blue|BLUE MITCHELL|7.80|6.00|0|0||24|6978||
6357|0|8|Malaco|Further Than Imagination|FREEDOM|7.80|6.00|0|0||24|6978||
14|0|8|Mammoth|Ace Of Clubs|DASH RIP ROCK|1.30|1.00|0|0||24|6978||N
18|0|8|Mammoth|Boners / Pigs / Cubes|FREQUENCY - A Mammoth Sampler |3.90|3.00|0|0||24|6978||
9809|0|8|Mango|Knock Dem Dead|ARROW|3.90|3.00|0|0||24|6978||
9831|0|8|Mango|Nights Without Sleeping|CHABA ZAHOUANIA|5.20|4.00|0|0||24|6978||
9845|0|8|Mango|Fresh Out Of The Back|SHELLY THUNDER|5.20|4.00|0|0||24|6978||
9852|0|8|Mango|Jorge Ben-Taj Mahal/Arrow-O'la Soca, etc…|Third World-Now That We Found Love/Gibson Bros-Cuba|0.65|0.50|0|0||24|6978||
9853|0|8|Mango|J.C. Lodge/Lady Patra/Dean Fraser/Tiger/Johnny P|RAM DANCEHALL|0.65|0.50|0|0||24|6978||
9859|0|8|Mango|Gracias|YOMO TORO|2.60|2.00|0|0||24|6978||
9870|0|8|Mango|Prisoner Of Conscience|MAJEK FASHEK|5.20|4.00|0|0||24|6978||
539883|0|8|Mango|Too Wicked|ASWAD|2.60|2.00|0|0||24|6978||
42901|0|8|Manifesto|Plastic Surgery Disasters|DEAD KENNEDYS|9.75|7.50|0|0||24|6978||
42903|0|8|Manifesto|Bedtime For Democracy|DEAD KENNEDYS|9.75|7.50|0|0||24|6978||
42904|0|8|Manifesto|Give Me Convenience Or Give Me Death|DEAD KENNEDYS|9.75|7.50|0|0||24|6978||
42905|0|8|Manifesto|Mutiny On The Bay|DEAD KENNEDYS|9.75|7.50|0|0||24|6978||
42906|0|8|Manifesto|In God We Trust, Inc.|DEAD KENNEDYS|9.75|7.50|0|0||24|6978||
42907|0|8|Manifesto|Fresh Fruit For Rotting Vegetables|DEAD KENNEDYS|9.75|7.50|0|0||24|6978||
206|0|8|Mankind|I Got To Move|NAZTY|7.80|6.00|0|0||24|6978||
6008|0|8|Maple|Find Someone To Love|GEORGE SCOTT|7.80|6.00|0|0||24|6978||
5030|0|8|Mardi Gras|The New Sound|BOBBY PAUNETTO|7.80|6.00|0|0||24|6978||
5037|0|8|Mardi Gras|The Bennito Sextet Plus One|BENNITO SEXTET PLUS ONE|7.80|6.00|0|0||24|6978||
518|0|8|Matador|The Matador (3 Mixes) / Vitamin D (3 Mixes) |D-STORY|1.30|1.00|0|0||24|6978||
7002|0|8|Maverick|Hair And Thangs|DENNIS COFFEY TRIO|7.80|6.00|0|0||24|6978||
46841|0|8|Maverick|Bobby Womack / Bros. Johnson / Bloodstone|JACKIE BROWN - Original Soundtrack|8.45|6.50|0|0||24|6978||
48351|0|8|Maverick|After We Go|TANTRIC|5.20|4.00|0|0||24|6978||N
393|0|8|MCA|Original Soundtrack|WILLIE DYNAMITE - J. J. JOHNSON|7.80|6.00|0|0||24|6978||
726|0|8|MCA|Brazen Brass|HENRY JEROME|7.80|6.00|0|0||24|6978||
2275|0|8|MCA|Knock 'Em Dead Kid|TROOPER|3.90|3.00|0|0||24|6978||
2285|0|8|MCA|Ronnie Sessions|RONNIE SESSIONS|3.90|3.00|0|0||24|6978||
2306|0|8|MCA|Hold On To It|LAW|0.65|0.50|0|0||24|6978||
2329|0|8|MCA|Different Moods Of Me|LONNIE JORDAN (War)|6.50|5.00|0|0||24|6978||
2374|0|8|MCA|Original Soundtrack|NUNZIO - Lalo Schifrin|5.20|4.00|0|0||24|6978||
3035|0|8|MCA|Everybody Loves A Rainstorm|B.J. THOMAS|2.60|2.00|0|0||24|6978||
3036|0|8|MCA|My Favorite Fantasy|VAN MCCOY|3.90|3.00|0|0||24|6978||
